sofifa_id,short_name,Positions,pca_comp_0,pca_comp_1,tsne_comp_0,tsne_comp_1,cluster_pca,cluster_tsne
241727,P. Rajković,Goalkeeper,13.964171382140554,-1.4060199733647754,81.39161,-2.856899,1,2
242187,C. Baumgartner,Midfielder,-3.325043788678768,-2.68995534518593,-8.9309025,32.9904,2,3
242201,Luis Milla,Midfielder,-4.357793836371893,0.393784257444931,-37.686314,4.7440877,0,0
243559,De Frutos,Midfielder,-3.477990714090432,-3.609068394565499,-15.227655,33.402794,2,3
243630,J. David,Forward,-3.5923741803698217,-3.8668826108588377,-6.6386056,48.581818,2,3
244253,U. Račić,Midfielder,-4.377907420634538,1.0003137720683843,-47.46924,3.2141817,0,0
244622,Puado,Midfielder,-4.170695522840971,-2.3031354753853277,-3.6797898,49.05262,2,3
245630,Y. Fofana,Midfielder,-4.064865553828056,0.8596170147418765,-39.068707,4.0240984,0,0
246147,M. Greenwood,Midfielder,-4.349281413351093,-3.327669464871353,-18.755291,42.146545,2,3
246430,D. Vlahović,Forward,-2.1651685215081646,-2.614748351746611,11.217965,47.45084,2,3
246646,M. Caqueret,Midfielder,-3.727458417992192,0.3445285267546951,-20.748116,5.28785,0,0
246844,Carlos Neva,Defender,-2.2229142610446626,1.6621075843158464,-15.872545,-11.385482,0,0
248243,E. Camavinga,Midfielder,-4.737352810342916,0.6004506575474708,-42.337883,9.444595,0,0
248695,W. Fofana,Defender,-0.7932898052749195,3.9824862551492193,-20.762344,-43.415775,3,4
252145,Nuno Mendes,Defender,-3.846193564948904,0.6082552760059988,-46.94415,-3.4770784,0,0
256630,F. Wirtz,Midfielder,-3.670015943083356,-2.550358005855721,-14.550788,28.280767,2,3
146748,Diego López,Goalkeeper,12.315629147793327,-1.3887748841954783,61.957943,-10.1044235,1,2
146758,Soldado,Forward,-2.9362671563188973,-1.8522626925995656,7.4572487,54.93054,2,3
154472,Jorge Molina,Forward,-1.36117467971644,-1.5899754060139724,12.577911,55.676662,4,3
165109,Ș. Radu,Defender,-2.6885733714770383,2.057427315427189,-30.731728,-15.570925,0,0
170597,T. Krul,Goalkeeper,12.206344095942116,-1.4385307997934795,64.97931,-8.012916,1,2
173608,Joselu,Forward,-1.8835943386527896,-2.293599779650742,11.471936,52.73867,2,3
176600,K. Gameiro,Forward,-4.22624479459125,-2.813790110470856,-6.8698373,43.47038,2,3
179789,D. Da Silva,Defender,0.0237215314738834,4.505376159026933,-8.388168,-48.985325,3,4
181098,M. Hasebe,Midfielder,-2.115769410982365,1.549556685637395,-33.316093,-15.979264,0,0
181820,S. Jovetić,Forward,-3.4164771054620098,-3.520563932564363,-9.36089,47.051136,2,3
183353,Víctor Díaz,Defender,-2.3207254987673176,2.315844658891086,-21.065704,-19.245613,0,0
183899,P. Piatti,Midfielder,-3.6342761332271936,-2.418651554743846,-4.935827,31.962149,2,3
188103,Rochina,Midfielder,-4.166635183269114,-1.8617716159460176,-18.44992,23.477283,2,3
188988,M. Lanzini,Midfielder,-3.0414910671921587,-4.418971672836703,-16.939518,27.959831,2,3
189250,S. Rondón,Forward,-2.989410315238122,-2.527587213943107,4.7469196,53.52819,2,3
189472,Aridane,Defender,0.1526615609252236,4.361888110612528,-7.8775864,-47.513878,3,4
190143,Cote,Defender,-2.846952151660658,1.5243543655297462,-26.080805,-9.784032,0,0
190149,De Marcos,Defender,-4.248518637701934,0.511564722741758,-23.84475,-4.6366563,0,0
190432,Oier,Midfielder,-2.518934205805356,2.0076112226190177,-26.89285,-23.24017,0,0
190875,J. Kucka,Midfielder,-4.463210089935932,1.4581988739830516,-40.32356,-5.3902297,0,0
192816,L. Cabrera,Defender,-0.3367927184197631,4.035384546718246,-10.346602,-35.447437,3,4
193254,C. Trimmel,Defender,-3.3450402618689417,1.2879589274352816,-36.5238,-4.414809,0,0
193290,M. Braithwaite,Forward,-4.012330283433099,-3.115450753975036,-7.6413016,44.353096,2,3
193601,G. Pezzella,Defender,0.6979026204789077,4.481280372774267,-6.3618894,-49.69046,3,4
194229,Hugo Mallo,Defender,-1.4233983081848678,2.825371964746447,-22.87016,-31.622839,0,4
194806,C. Dawson,Defender,-0.410229356053638,4.19167868534056,-10.943508,-34.81344,3,4
194932,A. Townsend,Midfielder,-3.9129191625425945,-3.613408370943885,-21.161762,31.964798,2,3
195093,Willian José,Forward,-2.824668512932411,-1.8880192574999972,9.981055,53.67255,2,3
195272,M. Faraoni,Defender,-4.158975006099336,0.2327355325935984,-33.538345,-3.1673596,0,0
197083,D. Caligiuri,Midfielder,-4.568712238090335,-0.1333233845807394,-30.483965,12.2156,0,0
197948,F. Lejeune,Defender,-0.904956612846344,3.431239193907649,-14.997194,-39.77242,3,4
198118,J. Guilavogui,Midfielder,-2.158882132926249,2.9248439323724478,-30.583385,-24.901064,0,0
199005,M. Ryan,Goalkeeper,11.217628239721217,-2.181792255284786,54.170864,-6.5628147,1,2
199641,M. Sels,Goalkeeper,12.13145763069315,-1.42481807352402,65.315216,-9.283452,1,2
200110,M. Bizot,Goalkeeper,12.088742778340665,-1.7149039986210577,64.826584,-8.131885,1,2
200215,S. Rode,Midfielder,-3.2674399706089696,1.6657103455268674,-31.887527,-12.944216,0,0
200536,N. Schulz,Defender,-3.022592257347224,1.47455720174914,-18.019403,-10.014558,0,0
201325,C. Tătărușanu,Goalkeeper,12.378557825174504,-1.334748900294599,62.32314,-4.704054,1,2
201377,J. Murillo,Defender,-1.17139384860508,3.409720114598977,-21.236937,-38.426113,3,4
201454,F. Ghoulam,Defender,-4.028177520433707,0.6118377565152251,-30.292175,8.321837,0,0
201505,David López,Defender,-1.6523714951222446,2.820057634918608,-30.684649,-25.080807,0,0
202282,S. Armstrong,Midfielder,-4.243694050798143,-0.6970928527442667,-29.94296,11.892871,2,0
202371,T. Meunier,Defender,-4.102154000796723,0.7893337009972241,-38.477654,-3.9801705,0,0
202493,Aleix Vidal,Defender,-3.999456179354764,0.50624086211238,-30.119265,1.5722439,0,0
202562,J. Roussillon,Defender,-4.193815963247586,0.4114722870061282,-23.258366,-4.57051,0,0
202789,A. Schwolow,Goalkeeper,13.007858993864804,-1.3311633253408872,70.75986,-10.188628,1,2
202851,G. Defrel,Midfielder,-2.868676241761816,-4.185177506880062,-4.542688,27.586582,2,3
203177,D. Foulquier,Defender,-3.0903357912965634,1.5469199265251856,-22.66539,-16.513018,0,0
203487,J. Lascelles,Defender,0.8799954549646559,4.930128704062367,-4.310185,-48.75366,3,4
204876,Clerc,Defender,-3.353167154777721,0.7880494579649404,-19.424162,-8.794664,0,0
206493,Y. Abdelhamid,Defender,0.7963852419107337,5.339575042548659,-7.245507,-53.506226,3,4
206652,Sergio Rico,Goalkeeper,12.328370531053512,-2.3932145521918966,59.959476,-7.808076,1,2
207421,L. Trossard,Midfielder,-4.017799835160155,-4.500128641327036,-7.9219494,42.084885,2,3
207664,C. Bacca,Forward,-2.372677855165655,-2.9723064875515086,5.429762,49.21577,2,3
207791,Y. Poulsen,Forward,-3.445953656530148,-0.323343865392952,-0.41636768,50.220654,0,3
207948,B. Traoré,Midfielder,-3.647136036779648,-2.1338847485783363,-5.1089926,33.3834,2,3
208004,J. Veltman,Defender,-1.8756898887091744,3.244354140118308,-22.339493,-34.34597,0,4
208777,Óliver Torres,Midfielder,-3.756437089592488,-1.3933372916977562,-23.650864,16.701612,2,0
210617,Samu Castillejo,Midfielder,-3.0846730040782417,-3.332876133839577,-11.114513,26.796345,2,3
210864,E. Hysaj,Defender,-2.2289212250128245,2.1536804241677068,-22.386011,-20.28595,0,0
211320,D. Rugani,Defender,-0.1756566981788217,4.157236719258733,-15.035184,-44.798054,3,4
211454,M. Elneny,Midfielder,-2.8663432667755147,1.3771811462061525,-34.113396,-12.972597,0,0
211575,André Gomes,Midfielder,-3.760082683687515,0.3599038157312716,-32.653996,14.786442,0,0
211784,N. Maupay,Forward,-3.49467115538324,-2.7375109169422465,-0.54747546,45.166348,2,3
212153,R. Gagliardini,Midfielder,-2.83701436972149,1.9148653465732977,-33.24251,-14.459408,0,0
212245,Y. Gerhardt,Midfielder,-3.6226411607317366,0.7463246832531891,-36.051777,-7.0119905,0,0
212491,A. Masuaku,Defender,-3.938840433618149,0.3229944146649711,-24.440006,-4.147742,0,0
212501,L. Dendoncker,Midfielder,-3.992491512531642,1.473038925364945,-39.702034,-4.623465,0,0
212602,Diego Llorente,Defender,-1.0948883682796875,3.857713119004365,-19.673098,-41.749313,3,4
212623,Santi Mina,Forward,-3.5974494024925816,-1.4687831591882567,-0.6058657,48.909214,2,3
213655,A. Iwobi,Midfielder,-2.5297154812710856,-2.58355138736649,-8.576899,28.747988,2,3
214947,J. Gbamin,Midfielder,-3.2198316380554903,1.8583005742245504,-43.33775,-9.362867,0,0
215057,I. Marcone,Midfielder,-2.520580587790173,1.6495181680471105,-37.40987,-14.57973,0,0
215441,S. Guirassy,Forward,-3.0810000262639266,-2.063905145095991,3.6963766,51.651104,2,3
215502,B. Drągowski,Goalkeeper,12.11551891389003,-1.91698294345958,64.74746,-10.767152,1,2
216258,I. Bebou,Forward,-3.286104164057547,-3.553356194316768,-4.4107056,40.102367,2,3
216435,S. Lobotka,Midfielder,-3.347756442893321,0.0117250134319053,-26.099838,12.674858,0,0
216497,M. Philipp,Forward,-3.4428429882465936,-3.5745337087490365,-7.358114,38.661266,2,3
217196,J. Palomino,Defender,0.7525404949005039,4.72873518214635,-8.038848,-56.42266,3,4
218659,M. Targett,Defender,-2.2436257570704266,1.4775871459245546,-18.871174,-11.553904,0,0
219145,G. Maripán,Defender,1.6667134354514055,5.445117635178492,-6.1212463,-55.165974,3,4
219391,G. Escalante,Midfielder,-3.522584657335275,1.339345771616339,-31.980925,-12.342867,0,0
219522,J. Ledesma,Goalkeeper,12.67203126792627,-1.6398759141128982,69.167145,-8.986416,1,2
219681,J. Amavi,Defender,-3.9083101507945295,0.8533020978039844,-30.042353,3.8606987,0,0
220085,L. Waldschmidt,Forward,-2.9909074880858206,-4.176247542816768,-5.847043,40.171993,2,3
220132,Zaldúa,Defender,-0.9794934527389508,3.637835099019211,-20.06314,-36.44858,3,4
220421,H. Kamara,Defender,-3.6426972328688314,0.7269724511785911,-19.195026,-5.8580093,0,0
220502,M. Zaccagni,Forward,-3.953105186209714,-1.2651200997589098,-20.573978,12.464327,2,0
220621,S. Benrahma,Midfielder,-3.304450698149092,-3.977533271231167,-15.830374,32.051163,2,3
222357,B. Embolo,Forward,-3.981104138300982,-1.167099900207038,-0.40810126,46.671738,2,3
222390,Unai López,Midfielder,-4.295496723942803,-0.435371810054368,-36.194923,4.2985373,0,0
222400,H. Winks,Midfielder,-3.3112664516875983,0.5036649055143924,-20.161276,6.684195,0,0
222509,Dani Ceballos,Midfielder,-3.801425908021749,-0.6685708901583969,-20.065363,8.059386,2,0
223550,J. Omlin,Goalkeeper,11.274480452462084,-1.5388018698818926,54.33787,-5.3326197,1,2
223874,V. Rongier,Midfielder,-4.389653385536676,0.2202158504637553,-34.91367,10.830627,0,0
223898,P. Bernardoni,Goalkeeper,13.027404265074752,-0.5185127262399869,66.8901,-11.449846,1,2
224221,J. Andersen,Defender,-0.6577937647441684,3.747363562183829,-15.78523,-44.78681,3,4
224422,J. Boga,Midfielder,-3.4953075575474006,-3.403011944393145,-11.329964,30.65973,2,3
225014,G. Castrovilli,Midfielder,-3.6138067643442415,-0.3385090107194927,-21.684826,4.0220184,0,0
225024,M. Holgate,Defender,-2.0845450934318013,3.1066497325701348,-24.3515,-37.298008,0,4
225126,E. Skhiri,Midfielder,-3.2205836856314485,1.2014740621942592,-33.656837,-13.05714,0,0
225309,N. Amiri,Midfielder,-3.8819509929833274,-2.4136104819841457,-15.780011,22.709627,2,3
225793,B. Godfrey,Defender,-1.741639586377156,3.2550921215868107,-23.519077,-40.397305,0,4
226637,Rubén Duarte,Defender,-0.8960390807827294,3.2578861808503574,-6.3431096,-30.001966,3,4
227508,Melero,Midfielder,-4.003513604341159,0.4615269428318606,-37.638107,-6.0024276,0,0
227927,K. Walker-Peters,Defender,-1.9160860073114805,2.2042364506538075,-7.726426,-17.240175,0,4
228295,R. Holding,Defender,0.0561013674159666,4.376179875429334,-14.007292,-46.96856,3,4
228302,Pedraza,Defender,-3.95482267593602,0.5662251504713358,-37.02365,1.0681347,0,0
229167,M. Rashica,Forward,-4.528002688107759,-3.487923326210383,-21.306517,33.032356,2,3
229752,D. Sow,Midfielder,-4.554282715962119,0.8987288353493017,-33.285107,5.8237023,0,0
229942,A. Disasi,Defender,1.2586066881480094,5.49589677161468,-8.877634,-52.43716,3,4
229971,F. Centonze,Defender,-2.744353321786171,1.6649097382731255,-18.75151,-9.420045,0,0
230717,T. Kadewere,Midfielder,-3.416513495716964,-2.6526705032451305,-0.79230005,48.144295,2,3
230899,A. Lookman,Midfielder,-3.226634797725737,-4.162844159091708,-14.600446,33.77181,2,3
230965,N. Nández,Midfielder,-4.399024275006888,1.2484307073838423,-41.32885,1.9521154,0,0
230977,M. Almirón,Midfielder,-3.984178510570999,-2.30624659173478,-13.767773,25.307251,2,3
231102,L. Blas,Midfielder,-3.997325753437657,-1.582041982078088,-18.08889,21.24816,2,3
231318,R. Perraud,Defender,-4.409277799585877,0.0798829593242632,-36.62695,2.0518816,0,0
231521,E. Palacios,Midfielder,-4.243943479247088,0.1043606062981591,-33.57394,18.291481,0,0
231554,J. Justin,Defender,-2.722553394251876,1.2742577352661564,-8.177388,-18.415234,0,4
231628,Rafa Mir,Forward,-2.927867608335753,-1.6232931686445966,3.4977226,51.682842,2,3
231633,I. Diop,Defender,0.1060667633445404,4.414257345143731,-11.56202,-47.25821,3,4
232104,D. James,Midfielder,-3.680735187095247,-2.906642204726852,-13.983537,32.87025,2,3
232144,F. Uduokhai,Defender,-0.0707708210723494,3.8664401779664415,-18.269346,-44.212402,3,4
232440,Caio Henrique,Defender,-3.048302337049245,0.7256598079787732,-19.765778,-10.825058,0,0
232999,T. Adams,Midfielder,-3.0545459933419004,1.907704686835654,-48.081398,-10.651365,0,0
234678,J. Mæhle,Defender,-3.0660270712007778,1.202641352063557,-46.713234,-8.105077,0,0
234772,Salvi Sánchez,Midfielder,-2.9557650180834383,-3.240006388501814,-1.7469134,26.581081,2,3
234777,Z. Steffen,Goalkeeper,11.330252946003776,-2.002927551733535,54.330406,-8.134789,1,2
234833,F. Müller,Goalkeeper,12.669346237842872,-1.7214458054072457,61.444103,-0.62631446,1,2
235794,E. Eze,Midfielder,-3.5665100785570623,-2.215564972875426,-11.692725,31.373642,2,3
235889,C. Ünder,Midfielder,-3.297058517806202,-4.2721496429199926,-5.9417996,27.149115,2,3
235945,Marc Roca,Midfielder,-2.522933302915831,0.8737552969060053,-35.242302,-15.390971,0,0
236403,E. Ndicka,Defender,-2.3029011767632603,2.9424031586588715,-25.984426,-34.894527,0,4
236477,A. Claude-Maurice,Midfielder,-4.719806526088966,-1.2630544582180572,-19.036522,20.173964,2,0
236496,M. Guendouzi,Midfielder,-4.093049931368485,0.7255419598965065,-38.053055,4.683036,0,0
236499,Douglas Luiz,Midfielder,-3.4882632682598715,0.8868139193161502,-34.830196,0.97939366,0,0
236532,R. Koch,Defender,-0.8261454571668453,3.599321901483367,-16.61373,-48.08889,3,4
236593,C. Stengs,Midfielder,-3.017871815364781,-3.624802036613017,-10.140511,29.29575,2,3
236639,Xeka,Midfielder,-3.405126276604544,1.385450801839139,-38.155888,-17.909666,0,0
236772,D. Szoboszlai,Midfielder,-4.277717976837774,-4.125823327626777,-16.392918,39.903778,2,3
236786,M. Terrier,Forward,-3.5428220081295008,-2.9796721847308576,-5.495341,40.678288,2,3
238160,M. Demiral,Defender,-0.1759618108583242,4.05331248560404,-19.180054,-44.0707,3,4
238744,W. McKennie,Midfielder,-4.9663808039036335,1.1132218750811511,-43.530045,5.0256047,0,0
239093,J. Clauss,Defender,-3.4275867182887274,-0.0798444237901804,-18.51688,-6.177911,0,0
239901,S. Kalajdžić,Forward,-1.8195357348829275,-1.1790369688769824,9.607728,44.16602,4,3
240690,N. González,Forward,-3.5009652082564044,-2.2330442995029305,-6.8199778,33.01777,2,3
240740,C. Hudson-Odoi,Midfielder,-3.13674483714062,-3.061124453915046,-11.943368,30.252253,2,3
241049,Gorosabel,Defender,-1.9409533158405377,2.194603679741248,-17.574345,-11.364668,0,0
241096,S. Tonali,Midfielder,-4.565351984362972,0.3667493860171996,-36.224243,6.203025,0,0
241202,P. Daka,Forward,-3.1349519801563024,-3.484151835708148,-2.196639,40.51946,2,3
241508,M. Damsgaard,Midfielder,-3.861635482197855,-2.4268586502668743,-12.49603,30.36423,2,3
241721,Rafael Leão,Midfielder,-3.019262019618598,-3.6919571303972254,-3.0321915,43.564507,2,3
242656,I. Meslier,Goalkeeper,12.171939156154435,-1.4368711587945566,63.621094,-14.345332,1,2
243282,D. McNeil,Midfielder,-3.476082079977118,-1.4613396616433405,-17.633698,21.296022,2,3
243388,B. Sosa,Defender,-2.5807834802464704,1.639108436456152,-18.430233,-11.512636,0,0
244263,A. Rrahmani,Defender,-0.4836950248368558,3.754420999499216,-11.637692,-43.122673,3,4
244892,S. Diop,Midfielder,-3.664505812471504,-2.762457815425563,-13.237884,26.811596,2,3
245037,Eric García,Defender,-1.2762018543023783,3.4600691952554143,-22.65815,-43.288403,3,4
245158,L. Suárez,Forward,-3.718537600172776,-2.5084442491850925,-0.74576724,45.59984,2,3
245541,G. Reyna,Midfielder,-3.4610875884662544,-2.97319170795811,-9.395455,31.505138,2,3
246172,S. Chukwueze,Midfielder,-3.2635832084167755,-3.416994805150494,-9.350318,30.957016,2,3
246242,B. Dia,Forward,-1.7706911234961782,-2.853389195329604,11.062547,46.852837,2,3
246420,J. Doku,Midfielder,-2.8998706123757265,-3.749263101129148,-12.895668,36.58514,2,3
247257,Ibañez,Defender,0.1613042077287735,4.22977990267256,-4.4576235,-38.381577,3,4
253163,R. Araujo,Defender,0.1476326567153121,4.341897511491563,-10.995188,-47.385544,3,4
104389,R. Jarstein,Goalkeeper,12.462274436792445,-1.5989230624939106,61.998856,-0.6193326,1,2
158625,Dante,Defender,-0.9943552932733905,3.1705733874106734,-38.784428,-19.427303,3,0
162895,Cesc Fàbregas,Midfielder,-2.524544034369236,-0.9449309913566136,-41.439682,-13.019848,2,0
163264,T. Heaton,Goalkeeper,11.747654553229989,-1.7895496016070824,58.24944,-5.51164,1,2
164859,T. Walcott,Midfielder,-3.074225244275293,-2.926868404578824,-4.877991,31.117382,2,3
169705,R. Bertrand,Defender,-2.813741172492979,1.4395452199123873,-24.856577,-9.643454,0,0
169706,J. Cork,Midfielder,-2.683421517262789,1.8126228865758736,-37.09662,-18.202852,0,0
170320,L. De Silvestri,Defender,-3.305339204132645,1.1183015050635357,-35.96071,-4.280834,0,0
172723,A. Begović,Goalkeeper,12.349769269443229,-1.586077445188061,63.714203,-9.60534,1,2
173208,D. Criscito,Defender,-3.7269448529002074,1.231067847987935,-31.984398,-5.5700083,0,0
181318,A. Ekdal,Midfielder,-3.3848911929606187,1.0971413361097788,-38.151405,-12.772979,0,0
182495,M. Cáceres,Defender,-2.841316997552381,2.425321184689972,-18.975275,-19.057014,0,0
183130,M. Albrighton,Midfielder,-3.4739447977735933,-1.048100399462481,-16.997534,9.070952,2,0
183569,E. Choupo-Moting,Forward,-2.861572646207564,-2.322513286162799,2.1679018,44.49865,2,3
184190,R. Thomas,Defender,1.745386786515217,4.964596239806632,-4.9379544,-54.398624,3,4
184826,Adrien Silva,Midfielder,-3.89008714853706,-0.3182673416019606,-32.65076,11.316461,0,0
186156,L. Ayling,Defender,-2.0499438155963907,2.402752405178976,-22.936365,-20.420805,0,0
189251,S. Rudy,Midfielder,-3.772699162651055,0.0893842606544688,-23.282206,7.4659753,0,0
189712,K. Strootman,Midfielder,-3.3849256961221657,1.0306460934287875,-39.40397,-11.073202,0,0
190362,T. Pukki,Forward,-2.5104248753944813,-2.849030635132344,1.6445823,47.786434,2,3
190765,P. Groß,Midfielder,-3.777671164302689,-1.1609880488311624,-32.819553,13.401418,2,0
192041,N. Araújo,Defender,-0.1653921282241321,3.963468786852272,-7.211761,-44.982212,3,4
192641,K. Vogt,Defender,-2.4331489566218933,2.3445527212377906,-30.309366,-24.469828,0,0
192665,A. Luthe,Goalkeeper,13.216735640958952,-1.177584380708364,71.031906,-10.005286,1,2
193116,M. Gonalons,Midfielder,-2.429788786381884,1.8001810050692943,-37.448563,-18.227875,0,0
193331,K. Darlow,Goalkeeper,11.977228215474574,-2.192760073241548,61.70187,-6.7410636,1,2
193352,R. Rodríguez,Defender,-4.042351152491616,0.5344439166938995,-32.81312,-5.298966,0,0
193683,X. Chavalerin,Midfielder,-3.114462670140183,0.7510010209454464,-32.80917,-9.645032,0,0
193881,F. Đuričić,Midfielder,-3.116741111562592,-2.805031638052084,-8.881323,35.571396,2,3
194794,A. Yarmolenko,Midfielder,-3.5270695102130007,-2.574257336790142,-20.589108,27.110905,2,3
194845,W. Khazri,Forward,-3.983766250576057,-3.274936554005822,-21.241407,31.527025,2,3
195668,Joel Robles,Goalkeeper,12.942959820381224,-1.752175990325472,63.81215,-8.758436,1,2
198368,Tomás Pina,Midfielder,-2.323437242765216,1.5818952226722531,-39.123913,-15.802293,0,0
198719,N. Redmond,Midfielder,-2.540867352794616,-4.58170294601126,-3.68049,25.075043,2,3
199393,N. Pallois,Defender,-0.0279102663451048,4.2034291273333615,-15.222294,-37.42663,3,4
199561,Nolito,Midfielder,-3.4778632526752222,-2.7387172534789053,-18.064953,25.335392,2,3
199577,Sergi Gómez,Defender,-0.2055268209077723,3.981160169748753,-9.264658,-33.572697,3,4
199633,M. Lowton,Defender,-3.1535799158865374,1.698138803975079,-28.740665,-21.122023,0,0
200316,T. Horn,Goalkeeper,12.599837617970511,-1.2399906055757073,69.7519,-10.496398,1,2
200677,Pedro Mendes,Defender,-0.0088771246767087,4.413197694932929,-7.476268,-45.93817,3,4
201118,Cédric,Defender,-3.46647204379486,0.3194007043149617,-27.69254,1.010831,0,0
201144,M. Badelj,Midfielder,-2.875288576310184,0.8655239621676113,-38.600746,-14.074052,0,0
201262,V. Darida,Midfielder,-4.055354581831585,-0.8114269114673573,-27.930798,12.880661,2,0
201389,C. Biraghi,Defender,-3.555717313530705,0.60600568489154,-29.38158,-4.9982624,0,0
201510,L. Kurzawa,Defender,-3.595645224097888,0.9087426798681976,-24.415539,-7.61141,0,0
201858,N. Sansone,Midfielder,-3.546853491782028,-3.2734667743078742,-3.9966426,30.992144,2,3
201976,A. Gomis,Goalkeeper,11.916381775216555,-2.1672530088588773,58.645695,-7.2797866,1,2
201982,J. Schmid,Defender,-4.223403465277291,0.1153838611767744,-32.4916,-3.184239,0,0
202201,J. Gouweleeuw,Defender,-2.073582941259017,2.446915695195389,-28.938658,-24.50907,0,0
202429,D. da Costa,Defender,-2.7675516031788328,2.052689087481236,-21.207712,-18.992737,0,0
202685,S. Zaza,Forward,-3.715754835410429,-1.2877910678283009,1.9640449,50.703777,2,3
203030,R. Knoche,Defender,1.2200878432295998,4.431147470437623,-5.1700263,-53.017212,3,4
203741,T. Delaine,Defender,-3.00741187475683,0.7296720584415227,-20.953941,-13.510772,0,0
204077,M. Niang,Forward,-3.142774187282504,-3.1898533281567225,-3.1249619,45.50496,2,3
204760,C. Taylor,Defender,-2.676225297671833,2.229926116333344,-27.076979,-10.583194,0,0
205201,O. Yokuşlu,Midfielder,-3.751264303232277,1.197318108813522,-37.640533,-4.9448214,0,0
205346,R. Fredericks,Defender,-2.596875838554534,0.8487645707598829,-12.620685,-13.6740885,0,0
205407,D. Baselli,Midfielder,-4.217543865928826,-1.0808104467260249,-27.544102,18.044218,2,0
205566,Alberto Moreno,Defender,-3.4043243280251128,0.6859801971903351,-20.454971,-6.3760734,0,0
206058,M. De Sciglio,Defender,-2.8664243478259053,1.8559507448849564,-21.633762,-14.958704,0,0
206115,I. Hayden,Midfielder,-1.930176238871236,2.424748585186758,-34.755222,-22.135714,0,0
206225,D. Cheryshev,Midfielder,-3.550459931537517,-1.228198896260489,-11.767244,18.327742,2,3
206304,L. Milivojević,Midfielder,-3.123266236624043,1.3829436913258872,-39.54094,-10.376827,0,0
206306,J. Ferri,Midfielder,-3.176713631264463,0.7668260129209367,-34.41183,-0.37802613,0,0
206516,W. Hughes,Midfielder,-3.4425159141921844,-0.1731652765052307,-20.241796,8.465306,0,0
206654,Pablo Marí,Defender,1.029605469056637,4.946581709649339,-7.0819798,-50.435204,3,4
208001,Paulo Otávio,Defender,-2.929483806549926,0.3068859813732119,-13.92522,-7.1661396,0,0
208498,M. Dabbur,Forward,-2.870046496354716,-3.2472862115930026,-5.3639092,46.059963,2,3
208509,T. Foket,Defender,-3.2045687163168206,1.3052915592113548,-24.06336,-6.7465434,0,0
208787,A. Thomasson,Midfielder,-4.005581171319635,-0.7247769095489867,-28.668415,12.65614,2,0
210047,F. Schär,Defender,-2.9944400104504143,1.6774007541004274,-29.090796,-23.087328,0,0
210384,R. Haps,Defender,-3.3764768108169387,0.4145778036748525,-18.861465,-6.4404316,0,0
210438,F. Boulaya,Midfielder,-2.590799902530117,-4.313407913977152,-15.540254,31.354326,2,3
210719,M. Kempf,Defender,-0.7539432609330757,3.484669769953076,-18.127356,-40.877396,3,4
210896,M. Sanson,Midfielder,-4.736326307228479,-0.2089206615943686,-30.375856,14.100624,0,0
212127,D. Lazović,Midfielder,-3.463668247105797,-1.5622416831755863,-16.037315,12.060649,2,0
212219,A. Djiku,Defender,-1.779136481382391,3.196638995217332,-23.057076,-37.842823,0,4
212228,I. Toney,Forward,-3.3706660870398664,-1.2699357252597727,1.3595749,50.569847,2,3
212242,R. Andrich,Midfielder,-4.023658727979194,0.9712679359863629,-40.14415,-5.4110003,0,0
212260,Hwang Ui Jo,Forward,-3.2172744727125737,-2.24414850544613,0.80333287,44.400337,2,3
212678,L. Augustinsson,Defender,-3.3183122061688723,0.7886319938366835,-29.143217,-7.020894,0,0
212883,D. Amartey,Defender,-1.9630601165022925,2.309199798475195,-26.279568,-20.215803,0,0
212977,N. Stark,Defender,-1.7825556091824364,2.584853408220442,-25.372435,-33.900253,0,4
213135,D. Origi,Forward,-2.66707368604915,-3.109234767853168,-2.0094125,44.083714,2,3
213388,F. Tait,Midfielder,-2.64345110587763,-2.957416294012502,-6.9370313,29.162281,2,3
215399,Rúben Vezo,Defender,-1.803183323101152,2.884047368658806,-13.63201,-30.503614,0,4
215689,A. Petagna,Forward,-2.843082221666198,-1.7041734707382492,8.540286,50.840942,2,3
215699,Y. Sabaly,Defender,-1.8648119023118248,1.858767378515499,-10.362566,-16.586695,0,4
215785,K. Baldé,Forward,-3.6040667743165753,-3.5262745380912364,-3.4044178,43.311386,2,3
216065,M. Sportiello,Goalkeeper,11.938790277599102,-1.514112190517526,64.09372,-7.3283067,1,2
216433,A. El Ghazi,Midfielder,-3.289617927677623,-3.637850887090635,-8.56182,45.31679,2,3
216549,A. Sørloth,Forward,-2.9984083393474226,-2.0835901401489507,1.7587265,45.86973,2,3
217699,I. Slimani,Forward,-2.4867909820316125,-0.4810510505281762,8.920055,56.105762,0,3
220477,M. Caldara,Defender,1.0092530611539858,4.700068119292168,0.5937471,-49.619446,3,4
220570,J. Bednarek,Defender,1.6239029081720582,5.376397092571727,-2.4697165,-48.917213,3,4
220659,J. Brownhill,Midfielder,-3.7641445369492335,1.1306140020897295,-40.97205,-0.8465621,0,0
220831,M. Malsa,Midfielder,-3.270278701523321,1.6537783999053604,-25.787706,-15.115964,0,0
221841,A. Armstrong,Forward,-3.9220158470056328,-3.2210219482705083,-11.39403,44.676826,2,3
222404,M. Normann,Midfielder,-3.5978181181069755,1.0818071854944495,-40.63469,0.83591187,0,0
