sofifa_id,short_name,Positions,pca_comp_0,pca_comp_1,tsne_comp_0,tsne_comp_1
193601,G. Pezzella,Defender,0.6979026204789148,4.481280372595038,-6.3618894,-49.69046
194229,Hugo Mallo,Defender,-1.423398308184861,2.8253719646332303,-22.87016,-31.622839
194806,C. Dawson,Defender,-0.41022935605362354,4.191678685229349,-10.943508,-34.81344
194932,A. Townsend,Midfielder,-3.9129191625426203,-3.613408370480492,-21.161762,31.964798
195093,Willian José,Forward,-2.8246685129324227,-1.8880192572932308,9.981055,53.67255
195272,M. Faraoni,Defender,-4.158975006099347,0.2327355328437681,-33.538345,-3.1673596
197083,D. Caligiuri,Midfielder,-4.568712238090341,-0.13332338433967342,-30.483965,12.2156
197948,F. Lejeune,Defender,-0.9049566128463407,3.431239193549797,-14.997194,-39.77242
198118,J. Guilavogui,Midfielder,-2.158882132926234,2.9248439316983874,-30.583385,-24.901064
199005,M. Ryan,Goalkeeper,11.21762823972124,-2.181792255802021,54.170864,-6.5628147
199641,M. Sels,Goalkeeper,12.13145763069318,-1.42481807383555,65.315216,-9.283452
200110,M. Bizot,Goalkeeper,12.088742778340686,-1.7149039986120946,64.826584,-8.131885
200215,S. Rode,Midfielder,-3.267439970608976,1.6657103456771223,-31.887527,-12.944216
200536,N. Schulz,Defender,-3.022592257347223,1.4745572015681927,-18.019403,-10.014558
201325,C. Tătărușanu,Goalkeeper,12.378557825174527,-1.3347489003175448,62.32314,-4.704054
201377,J. Murillo,Defender,-1.1713938486050794,3.4097201143750007,-21.236937,-38.426113
201454,F. Ghoulam,Defender,-4.028177520433705,0.6118377562320628,-30.292175,8.321837
201505,David López,Defender,-1.652371495122233,2.820057634343826,-30.684649,-25.080807
202282,S. Armstrong,Midfielder,-4.243694050798143,-0.6970928529067991,-29.94296,11.892871
202371,T. Meunier,Defender,-4.102154000796719,0.7893337007163772,-38.477654,-3.9801705
202493,Aleix Vidal,Defender,-3.999456179354759,0.5062408615835445,-30.119265,1.5722439
202562,J. Roussillon,Defender,-4.193815963247592,0.41147228671342034,-23.258366,-4.57051
202789,A. Schwolow,Goalkeeper,13.00785899386482,-1.3311633250325883,70.75986,-10.188628
202851,G. Defrel,Midfielder,-2.868676241761816,-4.18517750759035,-4.542688,27.586582
203177,D. Foulquier,Defender,-3.0903357912965586,1.5469199261536397,-22.66539,-16.513018
203487,J. Lascelles,Defender,0.8799954549646632,4.930128703957128,-4.310185,-48.75366
204876,Clerc,Defender,-3.3531671547777178,0.7880494578777028,-19.424162,-8.794664
206493,Y. Abdelhamid,Defender,0.7963852419107421,5.339575042734295,-7.245507,-53.506226
206652,Sergio Rico,Goalkeeper,12.328370531053531,-2.3932145522676795,59.959476,-7.808076
207421,L. Trossard,Midfielder,-4.017799835160168,-4.5001286413410675,-7.9219494,42.084885
207664,C. Bacca,Forward,-2.372677855165664,-2.9723064876417897,5.429762,49.21577
207791,Y. Poulsen,Forward,-3.445953656530145,-0.3233438655901412,-0.41636768,50.220654
207948,B. Traoré,Midfielder,-3.647136036779653,-2.1338847486403174,-5.1089926,33.3834
208004,J. Veltman,Defender,-1.8756898887091624,3.244354139686183,-22.339493,-34.34597
208777,Óliver Torres,Midfielder,-3.756437089592484,-1.3933372920262215,-23.650864,16.701612
210617,Samu Castillejo,Midfielder,-3.084673004078254,-3.332876134010356,-11.114513,26.796345
210864,E. Hysaj,Defender,-2.2289212250128236,2.1536804238909353,-22.386011,-20.28595
211320,D. Rugani,Defender,-0.17565669817881133,4.157236718779501,-15.035184,-44.798054
211454,M. Elneny,Midfielder,-2.8663432667755164,1.3771811462667243,-34.113396,-12.972597
211575,André Gomes,Midfielder,-3.760082683687531,0.3599038159142847,-32.653996,14.786442
211784,N. Maupay,Forward,-3.4946711553832595,-2.7375109165998484,-0.54747546,45.166348
212153,R. Gagliardini,Midfielder,-2.8370143697214902,1.9148653463649314,-33.24251,-14.459408
212245,Y. Gerhardt,Midfielder,-3.622641160731739,0.7463246831497203,-36.051777,-7.0119905
212491,A. Masuaku,Defender,-3.938840433618158,0.32299441465629647,-24.440006,-4.147742
212501,L. Dendoncker,Midfielder,-3.9924915125316303,1.473038924898663,-39.702034,-4.623465
212602,Diego Llorente,Defender,-1.0948883682796788,3.857713118809085,-19.673098,-41.749313
212623,Santi Mina,Forward,-3.597449402492581,-1.4687831593379803,-0.6058657,48.909214
213655,A. Iwobi,Midfielder,-2.5297154812711007,-2.5835513872297557,-8.576899,28.747988
214947,J. Gbamin,Midfielder,-3.219831638055493,1.8583005738843843,-43.33775,-9.362867
215057,I. Marcone,Midfielder,-2.520580587790184,1.6495181684785798,-37.40987,-14.57973
215441,S. Guirassy,Forward,-3.081000026263937,-2.0639051449081895,3.6963766,51.651104
215502,B. Drągowski,Goalkeeper,12.115518913890053,-1.9169829436426418,64.74746,-10.767152
216258,I. Bebou,Forward,-3.286104164057552,-3.5533561945519914,-4.4107056,40.102367
216435,S. Lobotka,Midfielder,-3.347756442893332,0.011725013762444274,-26.099838,12.674858
216497,M. Philipp,Forward,-3.4428429882465954,-3.5745337089910714,-7.358114,38.661266
217196,J. Palomino,Defender,0.7525404949004999,4.72873518275046,-8.038848,-56.42266
218659,M. Targett,Defender,-2.2436257570704266,1.4775871460864198,-18.871174,-11.553904
219145,G. Maripán,Defender,1.6667134354514168,5.445117635030732,-6.1212463,-55.165974
219391,G. Escalante,Midfielder,-3.522584657335283,1.3393457715860906,-31.980925,-12.342867
219522,J. Ledesma,Goalkeeper,12.672031267926293,-1.6398759137932617,69.167145,-8.986416
219681,J. Amavi,Defender,-3.908310150794531,0.853302097805417,-30.042353,3.8606987
220085,L. Waldschmidt,Forward,-2.9909074880858273,-4.176247542916029,-5.847043,40.171993
220132,Zaldúa,Defender,-0.9794934527389385,3.637835098965685,-20.06314,-36.44858
220421,H. Kamara,Defender,-3.6426972328688434,0.72697245131981,-19.195026,-5.8580093
220502,M. Zaccagni,Forward,-3.9531051862097213,-1.265120099794624,-20.573978,12.464327
220621,S. Benrahma,Midfielder,-3.3044506981491044,-3.977533271228196,-15.830374,32.051163
222357,B. Embolo,Forward,-3.98110413830099,-1.167099900303133,-0.40810126,46.671738
222390,Unai López,Midfielder,-4.295496723942814,-0.4353718099414203,-36.194923,4.2985373
222400,H. Winks,Midfielder,-3.311266451687614,0.5036649058672545,-20.161276,6.684195
222509,Dani Ceballos,Midfielder,-3.8014259080217725,-0.6685708896514234,-20.065363,8.059386
223550,J. Omlin,Goalkeeper,11.274480452462114,-1.5388018701831128,54.33787,-5.3326197
223874,V. Rongier,Midfielder,-4.389653385536695,0.22021585090881263,-34.91367,10.830627
223898,P. Bernardoni,Goalkeeper,13.027404265074765,-0.5185127258434807,66.8901,-11.449846
224221,J. Andersen,Defender,-0.6577937647441631,3.747363561809447,-15.78523,-44.78681
224422,J. Boga,Midfielder,-3.4953075575474206,-3.4030119442878966,-11.329964,30.65973
225014,G. Castrovilli,Midfielder,-3.613806764344253,-0.33850901055769084,-21.684826,4.0220184
225024,M. Holgate,Defender,-2.0845450934317973,3.1066497323997297,-24.3515,-37.298008
225126,E. Skhiri,Midfielder,-3.2205836856314516,1.201474062369331,-33.656837,-13.05714
225309,N. Amiri,Midfielder,-3.8819509929833464,-2.4136104815624972,-15.780011,22.709627
225793,B. Godfrey,Defender,-1.7416395863771532,3.2550921215314723,-23.519077,-40.397305
226637,Rubén Duarte,Defender,-0.8960390807827233,3.2578861809380824,-6.3431096,-30.001966
227508,Melero,Midfielder,-4.003513604341163,0.4615269428658205,-37.638107,-6.0024276
227927,K. Walker-Peters,Defender,-1.916086007311474,2.2042364506335805,-7.726426,-17.240175
228295,R. Holding,Defender,0.05610136741597758,4.376179875313058,-14.007292,-46.96856
228302,Pedraza,Defender,-3.9548226759360263,0.5662251505982697,-37.02365,1.0681347
229167,M. Rashica,Forward,-4.528002688107788,-3.487923325750223,-21.306517,33.032356
229752,D. Sow,Midfielder,-4.554282715962125,0.8987288353261493,-33.285107,5.8237023
229942,A. Disasi,Defender,1.2586066881480193,5.4958967715635945,-8.877634,-52.43716
229971,F. Centonze,Defender,-2.744353321786162,1.664909738179634,-18.75151,-9.420045
230717,T. Kadewere,Midfielder,-3.416513495716965,-2.6526705034705294,-0.79230005,48.144295
230899,A. Lookman,Midfielder,-3.226634797725758,-4.162844158786315,-14.600446,33.77181
230965,N. Nández,Midfielder,-4.399024275006905,1.2484307077329089,-41.32885,1.9521154
230977,M. Almirón,Midfielder,-3.9841785105710112,-2.3062465916814996,-13.767773,25.307251
231102,L. Blas,Midfielder,-3.9973257534376736,-1.582041981796269,-18.08889,21.24816
231318,R. Perraud,Defender,-4.409277799585894,0.07988295971347323,-36.62695,2.0518816
231521,E. Palacios,Midfielder,-4.243943479247112,0.10436060686966292,-33.57394,18.291481
231554,J. Justin,Defender,-2.7225533942518743,1.2742577353104871,-8.177388,-18.415234
231628,Rafa Mir,Forward,-2.927867608335768,-1.623293168283257,3.4977226,51.682842
231633,I. Diop,Defender,0.1060667633445433,4.414257345239366,-11.56202,-47.25821
232104,D. James,Midfielder,-3.6807351870952596,-2.9066422047699367,-13.983537,32.87025
232144,F. Uduokhai,Defender,-0.07077082107234785,3.8664401777415973,-18.269346,-44.212402
232440,Caio Henrique,Defender,-3.048302337049239,0.7256598077738539,-19.765778,-10.825058
232999,T. Adams,Midfielder,-3.054545993341905,1.9077046869996743,-48.081398,-10.651365
234678,J. Mæhle,Defender,-3.0660270712007676,1.2026413516503585,-46.713234,-8.105077
234772,Salvi Sánchez,Midfielder,-2.955765018083437,-3.240006388960505,-1.7469134,26.581081
234777,Z. Steffen,Goalkeeper,11.330252946003801,-2.0029275520489067,54.330406,-8.134789
234833,F. Müller,Goalkeeper,12.669346237842902,-1.7214458052898833,61.444103,-0.62631446
235794,E. Eze,Midfielder,-3.566510078557083,-2.2155649723318485,-11.692725,31.373642
235889,C. Ünder,Midfielder,-3.2970585178062013,-4.272149643473817,-5.9417996,27.149115
235945,Marc Roca,Midfielder,-2.5229333029158347,0.8737552970387535,-35.242302,-15.390971
236403,E. Ndicka,Defender,-2.3029011767632364,2.942403157696783,-25.984426,-34.894527
236477,A. Claude-Maurice,Midfielder,-4.719806526088987,-1.2630544579987333,-19.036522,20.173964
236496,M. Guendouzi,Midfielder,-4.093049931368492,0.7255419600458015,-38.053055,4.683036
236499,Douglas Luiz,Midfielder,-3.4882632682598795,0.8868139192007691,-34.830196,0.97939366
236532,R. Koch,Defender,-0.8261454571668353,3.5993219010865514,-16.61373,-48.08889
236593,C. Stengs,Midfielder,-3.0178718153647877,-3.6248020367486053,-10.140511,29.29575
236639,Xeka,Midfielder,-3.4051262766045465,1.3854508017893419,-38.155888,-17.909666
236772,D. Szoboszlai,Midfielder,-4.277717976837783,-4.125823327625312,-16.392918,39.903778
236786,M. Terrier,Forward,-3.5428220081294954,-2.9796721853820434,-5.495341,40.678288
238160,M. Demiral,Defender,-0.17596181085833645,4.0533124858919924,-19.180054,-44.0707
238744,W. McKennie,Midfielder,-4.966380803903635,1.1132218750386695,-43.530045,5.0256047
239093,J. Clauss,Defender,-3.4275867182887256,-0.07984442398488666,-18.51688,-6.177911
239901,S. Kalajdžić,Forward,-1.8195357348829206,-1.1790369693312466,9.607728,44.16602
240690,N. González,Forward,-3.500965208256418,-2.2330442995760693,-6.8199778,33.01777
240740,C. Hudson-Odoi,Midfielder,-3.1367448371406343,-3.0611244537678695,-11.943368,30.252253
241049,Gorosabel,Defender,-1.940953315840519,2.1946036791762817,-17.574345,-11.364668
241096,S. Tonali,Midfielder,-4.565351984362983,0.36674938614965125,-36.224243,6.203025
241202,P. Daka,Forward,-3.1349519801563113,-3.4841518357888766,-2.196639,40.51946
241508,M. Damsgaard,Midfielder,-3.8616354821978787,-2.426858649863226,-12.49603,30.36423
241721,Rafael Leão,Midfielder,-3.0192620196186097,-3.6919571304216823,-3.0321915,43.564507
242656,I. Meslier,Goalkeeper,12.171939156154473,-1.4368711593377412,63.621094,-14.345332
243282,D. McNeil,Midfielder,-3.4760820799771195,-1.4613396616006638,-17.633698,21.296022
243388,B. Sosa,Defender,-2.5807834802464606,1.639108436173913,-18.430233,-11.512636
244263,A. Rrahmani,Defender,-0.4836950248368456,3.7544209992507827,-11.637692,-43.122673
244892,S. Diop,Midfielder,-3.6645058124715226,-2.7624578150973895,-13.237884,26.811596
245037,Eric García,Defender,-1.2762018543023657,3.4600691948118087,-22.65815,-43.288403
245158,L. Suárez,Forward,-3.718537600172803,-2.508444248510629,-0.74576724,45.59984
245541,G. Reyna,Midfielder,-3.461087588466277,-2.9731917075169316,-9.395455,31.505138
246172,S. Chukwueze,Midfielder,-3.2635832084167973,-3.41699480489893,-9.350318,30.957016
246242,B. Dia,Forward,-1.7706911234961915,-2.853389195061079,11.062547,46.852837
246420,J. Doku,Midfielder,-2.899870612375751,-3.749263100808527,-12.895668,36.58514
247257,Ibañez,Defender,0.1613042077287642,4.229779903289244,-4.4576235,-38.381577
253163,R. Araujo,Defender,0.14763265671531534,4.341897511467756,-10.995188,-47.385544
104389,R. Jarstein,Goalkeeper,12.46227443679247,-1.598923062543062,61.998856,-0.6193326
158625,Dante,Defender,-0.9943552932733992,3.1705733878537843,-38.784428,-19.427303
162895,Cesc Fàbregas,Midfielder,-2.524544034369235,-0.9449309916516875,-41.439682,-13.019848
163264,T. Heaton,Goalkeeper,11.747654553230014,-1.7895496017902282,58.24944,-5.51164
164859,T. Walcott,Midfielder,-3.074225244275301,-2.9268684048378066,-4.877991,31.117382
169705,R. Bertrand,Defender,-2.813741172492981,1.4395452199054588,-24.856577,-9.643454
169706,J. Cork,Midfielder,-2.6834215172627975,1.8126228870171839,-37.09662,-18.202852
170320,L. De Silvestri,Defender,-3.3053392041326393,1.1183015047279552,-35.96071,-4.280834
172723,A. Begović,Goalkeeper,12.349769269443236,-1.5860774447035964,63.714203,-9.60534
173208,D. Criscito,Defender,-3.7269448529002047,1.2310678478452377,-31.984398,-5.5700083
181318,A. Ekdal,Midfielder,-3.384891192960624,1.0971413364228486,-38.151405,-12.772979
182495,M. Cáceres,Defender,-2.8413169975523904,2.425321184790759,-18.975275,-19.057014
183130,M. Albrighton,Midfielder,-3.4739447977736004,-1.048100399371245,-16.997534,9.070952
183569,E. Choupo-Moting,Forward,-2.861572646207565,-2.322513286450462,2.1679018,44.49865
184190,R. Thomas,Defender,1.7453867865152186,4.9645962398509464,-4.9379544,-54.398624
184826,Adrien Silva,Midfielder,-3.89008714853707,-0.3182673414922519,-32.65076,11.316461
186156,L. Ayling,Defender,-2.0499438155963863,2.4027524050274605,-22.936365,-20.420805
189251,S. Rudy,Midfielder,-3.7726991626510573,0.08938426063884142,-23.282206,7.4659753
189712,K. Strootman,Midfielder,-3.384925696122172,1.0306460935313513,-39.40397,-11.073202
190362,T. Pukki,Forward,-2.510424875394489,-2.8490306351924137,1.6445823,47.786434
190765,P. Groß,Midfielder,-3.7776711643027023,-1.160988048277324,-32.819553,13.401418
192041,N. Araújo,Defender,-0.16539212822413069,3.9634687868648277,-7.211761,-44.982212
192641,K. Vogt,Defender,-2.4331489566218734,2.344552720264047,-30.309366,-24.469828
192665,A. Luthe,Goalkeeper,13.216735640958984,-1.177584380431037,71.031906,-10.005286
193116,M. Gonalons,Midfielder,-2.4297887863818866,1.8001810050944338,-37.448563,-18.227875
193331,K. Darlow,Goalkeeper,11.977228215474593,-2.1927600731398997,61.70187,-6.7410636
193352,R. Rodríguez,Defender,-4.042351152491625,0.5344439169127846,-32.81312,-5.298966
193683,X. Chavalerin,Midfielder,-3.114462670140194,0.7510010215123039,-32.80917,-9.645032
193881,F. Đuričić,Midfielder,-3.1167411115626,-2.8050316381964002,-8.881323,35.571396
194794,A. Yarmolenko,Midfielder,-3.527069510213022,-2.5742573365930332,-20.589108,27.110905
194845,W. Khazri,Forward,-3.9837662505760822,-3.2749365535362434,-21.241407,31.527025
195668,Joel Robles,Goalkeeper,12.942959820381246,-1.7521759903961998,63.81215,-8.758436
198368,Tomás Pina,Midfielder,-2.3234372427652117,1.5818952224663443,-39.123913,-15.802293
198719,N. Redmond,Midfielder,-2.540867352794633,-4.581702945944088,-3.68049,25.075043
199393,N. Pallois,Defender,-0.027910266345102356,4.2034291272459905,-15.222294,-37.42663
199561,Nolito,Midfielder,-3.4778632526752387,-2.73871725327345,-18.064953,25.335392
199577,Sergi Gómez,Defender,-0.2055268209077531,3.9811601693301255,-9.264658,-33.572697
199633,M. Lowton,Defender,-3.153579915886526,1.6981388034351352,-28.740665,-21.122023
200316,T. Horn,Goalkeeper,12.599837617970536,-1.2399906055638539,69.7519,-10.496398
200677,Pedro Mendes,Defender,-0.008877124676711885,4.4131976950719825,-7.476268,-45.93817
201118,Cédric,Defender,-3.466472043794866,0.31940070422734296,-27.69254,1.010831
201144,M. Badelj,Midfielder,-2.875288576310192,0.8655239623469759,-38.600746,-14.074052
201262,V. Darida,Midfielder,-4.055354581831587,-0.8114269114204976,-27.930798,12.880661
201389,C. Biraghi,Defender,-3.5557173135307045,0.6060056845967412,-29.38158,-4.9982624
201510,L. Kurzawa,Defender,-3.5956452240978836,0.9087426795463932,-24.415539,-7.61141
201858,N. Sansone,Midfielder,-3.546853491782046,-3.2734667743413777,-3.9966426,30.992144
201976,A. Gomis,Goalkeeper,11.916381775216585,-2.1672530091387214,58.645695,-7.2797866
201982,J. Schmid,Defender,-4.223403465277305,0.11538386157460616,-32.4916,-3.184239
202201,J. Gouweleeuw,Defender,-2.073582941259007,2.4469156944586428,-28.938658,-24.50907
202429,D. da Costa,Defender,-2.7675516031788367,2.0526890876726465,-21.207712,-18.992737
202685,S. Zaza,Forward,-3.715754835410456,-1.2877910672797235,1.9640449,50.703777
203030,R. Knoche,Defender,1.220087843229603,4.431147470495646,-5.1700263,-53.017212
203741,T. Delaine,Defender,-3.0074118747568224,0.7296720581483719,-20.953941,-13.510772
204077,M. Niang,Forward,-3.1427741872825092,-3.1898533282949675,-3.1249619,45.50496
204760,C. Taylor,Defender,-2.6762252976718353,2.229926116438659,-27.076979,-10.583194
205201,O. Yokuşlu,Midfielder,-3.7512643032322828,1.1973181090667948,-37.640533,-4.9448214
205346,R. Fredericks,Defender,-2.5968758385545385,0.8487645707466349,-12.620685,-13.6740885
205407,D. Baselli,Midfielder,-4.217543865928838,-1.0808104468109765,-27.544102,18.044218
205566,Alberto Moreno,Defender,-3.4043243280251154,0.6859801968676341,-20.454971,-6.3760734
206058,M. De Sciglio,Defender,-2.8664243478259017,1.8559507446822758,-21.633762,-14.958704
206115,I. Hayden,Midfielder,-1.9301762388712296,2.4247485848484938,-34.755222,-22.135714
206225,D. Cheryshev,Midfielder,-3.5504599315375125,-1.228198896724571,-11.767244,18.327742
206304,L. Milivojević,Midfielder,-3.12326623662405,1.3829436915406301,-39.54094,-10.376827
206306,J. Ferri,Midfielder,-3.176713631264478,0.7668260132386726,-34.41183,-0.37802613
206516,W. Hughes,Midfielder,-3.4425159141921933,-0.17316527624069333,-20.241796,8.465306
206654,Pablo Marí,Defender,1.0296054690566476,4.946581709492752,-7.0819798,-50.435204
208001,Paulo Otávio,Defender,-2.929483806549927,0.3068859810017362,-13.92522,-7.1661396
208498,M. Dabbur,Forward,-2.8700464963547265,-3.24728621147002,-5.3639092,46.059963
208509,T. Foket,Defender,-3.204568716316824,1.3052915594560799,-24.06336,-6.7465434
208787,A. Thomasson,Midfielder,-4.0055811713196405,-0.7247769095443813,-28.668415,12.65614
210047,F. Schär,Defender,-2.9944400104504107,1.6774007538963847,-29.090796,-23.087328
210384,R. Haps,Defender,-3.3764768108169445,0.4145778037469637,-18.861465,-6.4404316
210438,F. Boulaya,Midfielder,-2.5907999025301254,-4.313407914144638,-15.540254,31.354326
210719,M. Kempf,Defender,-0.7539432609330691,3.4846697696059334,-18.127356,-40.877396
210896,M. Sanson,Midfielder,-4.736326307228493,-0.2089206613215593,-30.375856,14.100624
212127,D. Lazović,Midfielder,-3.4636682471057982,-1.5622416835018609,-16.037315,12.060649
212219,A. Djiku,Defender,-1.7791364813823827,3.1966389950541045,-23.057076,-37.842823
212228,I. Toney,Forward,-3.370666087039886,-1.2699357247311298,1.3595749,50.569847
212242,R. Andrich,Midfielder,-4.0236587279792,0.9712679362316711,-40.14415,-5.4110003
212260,Hwang Ui Jo,Forward,-3.2172744727125786,-2.2441485054466996,0.80333287,44.400337
212678,L. Augustinsson,Defender,-3.3183122061688777,0.7886319940723436,-29.143217,-7.020894
212883,D. Amartey,Defender,-1.9630601165022983,2.3091997984009143,-26.279568,-20.215803
212977,N. Stark,Defender,-1.7825556091824257,2.584853407635052,-25.372435,-33.900253
213135,D. Origi,Forward,-2.6670736860491626,-3.109234767933955,-2.0094125,44.083714
213388,F. Tait,Midfielder,-2.643451105877637,-2.957416294050485,-6.9370313,29.162281
215399,Rúben Vezo,Defender,-1.803183323101147,2.8840473683729537,-13.63201,-30.503614
215689,A. Petagna,Forward,-2.8430822216662053,-1.7041734705992502,8.540286,50.840942
215699,Y. Sabaly,Defender,-1.8648119023118295,1.8587673787425956,-10.362566,-16.586695
215785,K. Baldé,Forward,-3.6040667743165886,-3.5262745382347527,-3.4044178,43.311386
216065,M. Sportiello,Goalkeeper,11.938790277599113,-1.5141121902043158,64.09372,-7.3283067
216433,A. El Ghazi,Midfielder,-3.289617927677637,-3.63785088678593,-8.56182,45.31679
216549,A. Sørloth,Forward,-2.9984083393474275,-2.083590140054102,1.7587265,45.86973
217699,I. Slimani,Forward,-2.4867909820316028,-0.4810510509282839,8.920055,56.105762
220477,M. Caldara,Defender,1.0092530611539878,4.700068119205495,0.5937471,-49.619446
220570,J. Bednarek,Defender,1.623902908172065,5.376397093048846,-2.4697165,-48.917213
220659,J. Brownhill,Midfielder,-3.764144536949234,1.1306140020712412,-40.97205,-0.8465621
220831,M. Malsa,Midfielder,-3.2702787015233166,1.653778399594274,-25.787706,-15.115964
221841,A. Armstrong,Forward,-3.9220158470056523,-3.2210219479716566,-11.39403,44.676826
222404,M. Normann,Midfielder,-3.5978181181069875,1.0818071857625753,-40.63469,0.83591187
222715,Otávio,Midfielder,-2.4384292119036264,2.0322248658275353,-27.429905,-18.257893
223113,K. Piątek,Forward,-1.920737884448418,-2.24928746046081,11.31721,45.54242
223154,O. Tufan,Midfielder,-4.344842901844155,0.7449610968784869,-39.16979,1.5747561
223329,A. Conti,Defender,-2.667893726380491,0.8729960812125426,-16.119673,-11.707033
224158,S. Amrabat,Midfielder,-3.6727174559265174,0.8732871147167901,-34.583294,-0.25381255
225783,S. Mavididi,Midfielder,-2.2297632066461572,-2.887941889636357,8.132043,38.20632
225859,M. Niakhaté,Defender,-0.9415354911322508,3.668642670879613,-20.156229,-41.559
225951,D. Bouanga,Midfielder,-3.6580590651792493,-3.251694300268606,-7.6407313,44.491913
226093,C. Adams,Forward,-3.1227498294647904,-2.270150954537724,0.8055911,49.873657
226229,T. Kehrer,Defender,-1.5934032802881446,2.979058755572802,-21.718508,-34.21782
226268,F. Dimarco,Defender,-3.565188784377159,-0.23764296811215552,-17.134527,11.007639
226853,J. St. Juste,Defender,-3.05972998745454,1.7980951200383948,-48.87357,-11.339026
227222,F. Guilbert,Defender,-2.2222983943110033,2.3930615216175797,-19.653341,-20.421795
227234,L. Tousart,Midfielder,-1.7031115202976361,3.014217551474483,-29.974009,-26.30343
227236,A. Zambo Anguissa,Midfielder,-4.130673036269978,1.2816321789548726,-40.990704,1.265291
228579,B. Henrichs,Defender,-2.924320644852434,0.947597453377623,-21.658945,-14.085114
228635,Borja Mayoral,Forward,-3.182328950154789,-2.6297251184095694,-4.9714713,46.418697
228708,L. Martínez Quarta,Defender,-2.8316457532477104,2.02965719535516,-32.867596,-32.938408
228747,O. Idrissi,Midfielder,-3.188981120454507,-3.385256525631227,-7.875466,30.089647
228789,Robert Sanchéz,Goalkeeper,11.850158482254063,-1.5171597090851074,54.47351,-4.675656
230020,P. Lees-Melou,Midfielder,-4.08052307621947,-0.17130832851963412,-30.196781,11.851557
230065,S. Serdar,Midfielder,-3.932711759083628,1.2479259934154636,-41.693638,-0.14707908
230613,A. Diawara,Midfielder,-2.42535111968455,1.4193334167378795,-16.06613,0.4718275
230727,G. Larsonneur,Goalkeeper,12.068816346790385,-2.0100723710172472,61.837837,-6.968135
231366,P. Lienhart,Defender,0.6612628967367015,4.5091876501425405,-0.50110745,-44.02526
231416,D. Lukébakio,Midfielder,-2.925062467439348,-3.9700709458521994,-4.851686,40.064808
231936,B. White,Defender,-0.24058938548446215,4.470863335928518,-17.161558,-49.829185
232498,Isi,Midfielder,-3.400905830917702,-2.957842064138372,-3.2786963,37.195396
233556,R. Orsolini,Midfielder,-3.6556369888012155,-3.576044274415073,-11.463414,35.52043
233631,A. Ndiaye,Midfielder,-3.7159775763539646,-2.2582304843906797,-3.079316,42.02135
233848,J. Hauge,Midfielder,-3.099197274275071,-2.690545728700486,-10.924985,31.745527
234078,O. Mangala,Midfielder,-3.4054390826517418,0.9616688308806286,-20.61894,1.6190209
234171,R. Sallai,Midfielder,-2.456605649374741,-2.763436137930104,-9.949978,34.63658
234574,Diogo Dalot,Defender,-3.7000732694647165,1.065974890396577,-30.662838,1.705945
234711,J. Brekalo,Midfielder,-3.0586598729042347,-4.1627277269377965,-15.721495,31.77984
235149,J. Schouten,Midfielder,-2.6197203577838186,1.5582890913936596,-27.83335,-15.49102
235424,D. Samassékou,Midfielder,-2.369919580370146,2.1964183547946763,-27.022985,-18.287155
235875,Pol Lirola,Defender,-2.7196441681397774,1.1827586229792426,-13.072433,-11.438186
235944,Brais Méndez,Midfielder,-3.168539734149623,-1.8856776881379453,-16.54098,18.416212
236221,D. Brašanac,Midfielder,-3.2079689960108295,0.9768924529048293,-36.196793,-12.892406
236276,A. Danjuma,Midfielder,-3.157473091615483,-2.699467488218433,-12.116151,32.892883
236679,Melendo,Midfielder,-3.0197264936509844,-2.15852448693212,-11.604047,27.54776
236920,J. Kluivert,Midfielder,-3.503189783487306,-3.9247275504876318,-14.58858,33.5888
237184,K. Bare,Midfielder,-3.4098623718408883,0.9013123074842305,-19.976925,1.9193965
238095,N. Milenković,Defender,-0.40965260415636495,4.115762269954908,-17.45907,-46.258232
238227,K. Diatta,Midfielder,-3.8341184230077596,-1.996176235102469,-4.2213097,48.838863
239580,Bremer,Defender,0.7058750033738391,4.398548217187788,-3.7150602,-37.553623
239890,O. Kabak,Defender,-0.5188433777940176,3.9691195826702925,-20.504696,-43.86822
239956,M. Boadu,Forward,-2.871839346465951,-3.900432946174721,-6.61744,48.49108
240273,E. Smith Rowe,Midfielder,-2.506988537881161,-3.6487536457346033,-7.5544324,26.563482
240458,Ander Guevara,Midfielder,-2.42366122419817,1.2304731379451073,-35.047054,-15.569907
240716,M. Olivera,Defender,-2.035928526343009,2.3255968824352937,-24.9854,-35.998306
240754,Y. Atal,Defender,-4.729260234618522,-0.5538519480591473,-32.381252,4.1784754
240915,Miranda,Defender,-2.467378569550027,1.2649425515984936,-15.744579,-8.29699
241497,C. Dagba,Defender,-2.824223945133884,0.8067487185165718,-16.039772,-10.224095
241707,P. Gueye,Midfielder,-1.6326699054423965,2.7135987296976016,-25.82224,-34.642445
242348,Loren,Forward,-2.291362168837377,-2.6392842083152073,9.55378,48.545555
242374,M. Barrow,Midfielder,-2.4188288448248767,-3.630947102146548,7.1977534,36.523254
242578,B. Badiashile,Defender,-0.33074589837961066,4.112385096261076,-16.20322,-45.59903
242663,S. Bornauw,Defender,-1.015543487367386,3.540359424924231,-21.228619,-41.81685
242664,A. Saelemaekers,Midfielder,-3.831166528968057,-0.6597086619023309,-23.49178,12.6907625
242816,Riqui Puig,Midfielder,-2.830178372067479,-0.8712640740723655,-21.157303,5.9674096
